vert,x,y,z,X_up,X_down,y_up,y_down,z_up,z_down
696,46,13,0,0,2,0,6,9,2
697,47,13,0,6,10,7,7,1,9
698,48,13,0,6,6,5,0,2,10
699,49,13,0,0,1,4,7,10,3
700,0,14,0,7,0,3,2,4,2
701,1,14,0,6,7,3,0,2,5
702,2,14,0,6,3,0,4,7,10
703,3,14,0,4,6,4,5,6,2
704,4,14,0,3,10,10,9,2,2
705,5,14,0,9,5,0,6,1,4
706,6,14,0,2,5,5,4,10,0
707,7,14,0,10,8,7,7,3,7
708,8,14,0,5,9,2,8,8,1
709,9,14,0,1,0,0,6,9,1
710,10,14,0,5,2,4,4,8,6
711,11,14,0,7,2,1,0,1,5
712,12,14,0,2,9,6,3,6,0
713,13,14,0,0,7,6,6,4,4
714,14,14,0,0,6,9,3,1,2
715,15,14,0,7,6,1,9,5,4
716,16,14,0,3,5,6,5,7,6
717,17,14,0,4,1,9,1,8,3
718,18,14,0,6,5,9,1,10,1
719,19,14,0,10,5,4,1,5,10
720,20,14,0,7,2,4,0,8,7
721,21,14,0,1,1,7,8,4,5
722,22,14,0,7,6,0,3,0,0
723,23,14,0,3,2,2,4,6,2
724,24,14,0,0,4,6,0,0,4
725,25,14,0,6,3,10,10,6,8
726,26,14,0,9,0,8,10,1,5
727,27,14,0,0,5,3,5,5,3
728,28,14,0,0,8,7,9,4,3
729,29,14,0,4,9,0,1,0,5
730,30,14,0,3,1,3,0,4,4
731,31,14,0,9,8,10,9,7,1
732,32,14,0,2,2,10,6,2,6
733,33,14,0,8,9,5,0,10,9
734,34,14,0,6,0,7,9,3,1
735,35,14,0,1,1,2,8,8,2
736,36,14,0,0,6,8,0,1,6
737,37,14,0,5,9,0,9,4,6
738,38,14,0,0,6,6,1,10,2
739,39,14,0,1,0,6,4,8,4
740,40,14,0,8,7,4,6,8,3
741,41,14,0,3,7,2,7,10,2
742,42,14,0,7,0,10,1,10,5
743,43,14,0,0,6,10,10,9,5
744,44,14,0,4,2,9,6,0,8
745,45,14,0,3,3,3,2,5,4
746,46,14,0,10,0,5,2,5,10
747,47,14,0,0,9,8,3,6,9
748,48,14,0,9,9,2,2,9,9
749,49,14,0,5,10,6,9,5,6
750,0,15,0,9,3,6,5,3,9
751,1,15,0,5,3,1,1,4,3
752,2,15,0,5,5,0,1,8,4
753,3,15,0,10,4,8,7,5,3
754,4,15,0,7,9,0,9,0,7
755,5,15,0,1,4,9,6,1,2
756,6,15,0,3,4,3,5,6,6
757,7,15,0,1,0,6,8,4,6
758,8,15,0,3,2,5,8,9,1
759,9,15,0,9,6,8,1,5,1
760,10,15,0,1,7,10,6,1,1
761,11,15,0,2,1,0,1,6,10
762,12,15,0,9,0,2,4,3,2
763,13,15,0,9,9,10,0,6,9
764,14,15,0,5,5,0,4,4,0
765,15,15,0,9,8,6,6,1,0
766,16,15,0,8,9,10,4,1,1
767,17,15,0,2,2,6,10,1,2
768,18,15,0,8,10,7,9,9,3
769,19,15,0,10,10,0,7,9,5
770,20,15,0,4,10,7,1,0,4
771,21,15,0,7,5,4,1,7,3
772,22,15,0,7,0,4,10,8,5
773,23,15,0,2,5,2,5,1,0
774,24,15,0,2,0,8,6,6,8
775,25,15,0,7,9,1,10,6,5
776,26,15,0,7,7,8,7,5,10
777,27,15,0,4,7,8,0,4,2
778,28,15,0,4,2,1,4,4,7
779,29,15,0,6,0,0,0,3,7
780,30,15,0,10,10,2,3,5,10
781,31,15,0,10,5,9,4,9,3
782,32,15,0,2,8,1,4,8,5
783,33,15,0,8,9,2,7,8,1
784,34,15,0,3,10,7,1,4,0
785,35,15,0,1,4,10,8,2,4
786,36,15,0,0,7,8,9,7,2
787,37,15,0,5,4,1,3,6,2
788,38,15,0,2,0,5,9,3,4
789,39,15,0,3,3,6,8,8,2
790,40,15,0,1,8,8,2,5,1
791,41,15,0,9,2,2,6,8,3
792,42,15,0,10,2,3,5,5,1
793,43,15,0,7,3,0,6,3,1
794,44,15,0,8,9,2,8,1,5
795,45,15,0,10,7,3,1,2,6
796,46,15,0,3,7,0,2,7,9
797,47,15,0,10,7,9,8,4,2
798,48,15,0,10,4,0,10,2,0
799,49,15,0,1,10,2,9,10,3
800,0,16,0,3,10,2,1,3,3
801,1,16,0,3,8,1,8,5,1
802,2,16,0,10,8,1,2,8,4
803,3,16,0,0,1,7,10,4,0
804,4,16,0,10,6,9,4,5,6
805,5,16,0,4,4,7,9,10,4
806,6,16,0,8,7,4,9,1,4
807,7,16,0,2,8,1,5,3,2
808,8,16,0,7,5,8,8,4,9
809,9,16,0,7,8,10,4,5,5
810,10,16,0,8,3,9,10,3,1
811,11,16,0,4,0,5,3,1,5
812,12,16,0,9,10,3,2,1,8
813,13,16,0,8,6,4,4,3,10
814,14,16,0,10,3,2,5,0,0
815,15,16,0,0,1,1,8,8,3
816,16,16,0,5,5,0,7,9,0
817,17,16,0,3,8,5,0,6,5
818,18,16,0,0,2,1,4,7,8
819,19,16,0,9,3,5,0,8,3
820,20,16,0,4,4,1,9,8,3
821,21,16,0,9,5,0,10,9,5
822,22,16,0,1,5,7,3,8,3
823,23,16,0,10,6,10,8,6,6
824,24,16,0,0,10,3,5,3,0
825,25,16,0,6,2,2,10,2,2
826,26,16,0,6,8,2,8,3,0
827,27,16,0,1,9,4,10,3,1
828,28,16,0,2,1,4,5,2,4
829,29,16,0,0,7,7,2,2,3
830,30,16,0,2,4,5,3,1,8
831,31,16,0,1,7,6,7,9,4
832,32,16,0,3,8,4,8,5,9
833,33,16,0,5,1,0,10,6,5
834,34,16,0,5,2,2,8,4,4
835,35,16,0,6,9,4,9,1,0
836,36,16,0,6,4,1,6,7,9
837,37,16,0,1,7,5,0,10,8
838,38,16,0,2,5,10,9,2,3
839,39,16,0,4,5,0,2,3,6
840,40,16,0,0,7,4,10,5,9
841,41,16,0,7,8,2,8,0,4
842,42,16,0,0,8,0,0,5,6
843,43,16,0,3,8,3,4,6,4
844,44,16,0,6,8,4,2,2,8
845,45,16,0,1,5,5,9,9,9
846,46,16,0,6,1,7,4,1,3
847,47,16,0,3,10,6,5,1,10
848,48,16,0,10,8,9,3,1,3
849,49,16,0,8,2,4,8,9,4
850,0,17,0,10,0,2,5,7,0
851,1,17,0,4,0,2,5,6,10
852,2,17,0,6,6,3,4,0,9
853,3,17,0,7,5,6,4,5,5
854,4,17,0,7,5,2,1,1,4
855,5,17,0,4,8,1,3,8,10
856,6,17,0,8,7,6,4,0,10
857,7,17,0,5,8,4,10,8,1
858,8,17,0,9,1,0,3,3,8
859,9,17,0,0,5,2,7,10,2
860,10,17,0,0,5,0,3,9,4
861,11,17,0,0,6,3,4,3,10
862,12,17,0,6,7,5,2,5,8
863,13,17,0,0,10,2,3,2,7
864,14,17,0,9,8,2,7,2,5
865,15,17,0,9,6,5,10,0,6
866,16,17,0,4,5,4,4,9,8
867,17,17,0,9,5,1,0,3,3
868,18,17,0,10,10,8,6,1,6
869,19,17,0,0,5,9,7,4,1
870,20,17,0,6,4,10,3,4,6
871,21,17,0,8,2,5,5,8,4
872,22,17,0,6,5,6,1,9,0
873,23,17,0,0,5,6,8,2,5
874,24,17,0,8,9,4,8,7,9
875,25,17,0,10,10,2,10,8,2
876,26,17,0,4,2,3,9,0,1
877,27,17,0,7,0,0,5,3,4
878,28,17,0,3,0,6,5,8,10
879,29,17,0,6,10,1,9,9,0
880,30,17,0,0,10,5,6,5,1
881,31,17,0,3,3,7,2,10,8
882,32,17,0,8,5,6,10,8,1
883,33,17,0,10,9,0,3,8,5
884,34,17,0,1,2,9,10,7,5
885,35,17,0,5,1,10,10,5,1
886,36,17,0,5,10,0,10,8,2
887,37,17,0,3,7,1,0,1,0
888,38,17,0,6,9,4,4,10,4
889,39,17,0,10,8,1,0,3,10
890,40,17,0,0,9,9,3,7,6
891,41,17,0,9,4,8,4,7,9
892,42,17,0,0,9,8,2,5,3
893,43,17,0,3,0,9,5,2,9
894,44,17,0,0,10,8,7,5,5
895,45,17,0,3,0,0,1,7,0
896,46,17,0,0,2,2,2,1,1
897,47,17,0,6,9,7,3,7,4
898,48,17,0,1,4,4,7,9,3
899,49,17,0,8,2,1,6,10,6
900,0,18,0,1,0,7,6,7,0
901,1,18,0,9,7,8,4,4,10
902,2,18,0,6,0,6,3,4,0
903,3,18,0,5,8,2,5,5,2
904,4,18,0,5,1,10,8,3,6
905,5,18,0,2,2,2,4,0,4
906,6,18,0,0,3,0,5,9,3
907,7,18,0,8,5,1,9,6,10
908,8,18,0,1,7,6,3,5,3
909,9,18,0,4,3,4,10,6,0
910,10,18,0,3,2,9,9,9,7
911,11,18,0,8,10,6,7,7,7
912,12,18,0,1,7,3,4,0,8
913,13,18,0,1,8,6,1,0,7
914,14,18,0,4,5,4,5,3,10
915,15,18,0,5,6,1,9,5,6
916,16,18,0,7,0,6,7,2,6
917,17,18,0,10,2,4,8,5,8
918,18,18,0,6,4,5,5,1,1
919,19,18,0,1,0,2,7,9,7
920,20,18,0,0,2,10,0,4,9
921,21,18,0,10,4,7,9,3,9
922,22,18,0,9,9,6,1,5,6
923,23,18,0,0,5,0,1,8,8
924,24,18,0,7,2,10,6,5,10
925,25,18,0,6,7,6,5,5,0
926,26,18,0,6,0,9,4,1,5
927,27,18,0,10,1,6,9,3,7
928,28,18,0,1,4,10,8,3,0
929,29,18,0,6,2,7,0,7,1
930,30,18,0,1,8,5,3,9,6
931,31,18,0,7,6,10,2,3,3
932,32,18,0,3,4,4,6,9,9
933,33,18,0,3,8,6,0,1,0
934,34,18,0,9,9,3,5,3,5
935,35,18,0,6,1,10,1,8,10
936,36,18,0,0,6,6,2,10,9
937,37,18,0,1,10,0,4,6,0
938,38,18,0,0,1,0,2,10,8
939,39,18,0,6,3,7,1,4,0
940,40,18,0,0,0,6,1,4,5
941,41,18,0,9,5,0,10,8,2
942,42,18,0,3,8,5,3,10,2
943,43,18,0,9,1,5,9,7,3
944,44,18,0,3,4,6,1,7,10
945,45,18,0,8,1,6,7,7,5
946,46,18,0,7,9,0,10,6,1
947,47,18,0,5,2,5,0,6,2
948,48,18,0,3,9,10,4,3,6
949,49,18,0,5,9,10,6,1,6
950,0,19,0,1,2,8,4,6,5
951,1,19,0,7,3,5,1,1,0
952,2,19,0,7,10,0,3,9,8
953,3,19,0,6,7,3,0,10,5
954,4,19,0,0,7,1,8,2,10
955,5,19,0,6,1,3,3,3,1
956,6,19,0,5,1,4,5,5,4
957,7,19,0,6,1,10,3,1,9
958,8,19,0,1,6,4,10,5,9
959,9,19,0,10,9,9,2,2,2
960,10,19,0,6,7,7,10,0,9
961,11,19,0,10,1,4,8,1,7
962,12,19,0,7,1,0,8,4,6
963,13,19,0,10,9,5,1,7,10
964,14,19,0,5,8,1,2,3,9
965,15,19,0,7,7,5,8,2,5
966,16,19,0,4,10,8,6,7,3
967,17,19,0,4,6,6,2,2,6
968,18,19,0,6,3,5,6,9,5
969,19,19,0,9,3,5,1,1,1
970,20,19,0,0,10,7,8,3,1
971,21,19,0,10,7,0,7,4,4
972,22,19,0,1,5,0,1,4,0
973,23,19,0,10,7,7,9,10,6
974,24,19,0,6,7,3,1,2,4
975,25,19,0,1,2,10,10,6,8
976,26,19,0,8,9,3,1,8,8
977,27,19,0,8,1,8,4,3,7
978,28,19,0,8,4,7,0,7,8
979,29,19,0,2,0,7,1,10,1
980,30,19,0,8,1,8,8,8,0
981,31,19,0,3,6,1,6,7,2
982,32,19,0,6,0,7,8,1,1
983,33,19,0,7,4,1,4,4,3
984,34,19,0,8,10,9,8,5,0
985,35,19,0,10,4,4,3,1,0
986,36,19,0,5,1,3,3,7,8
987,37,19,0,0,6,8,7,10,1
988,38,19,0,9,7,3,7,8,3
989,39,19,0,9,1,2,4,7,5
990,40,19,0,9,8,2,7,2,10
991,41,19,0,5,3,4,8,6,10
992,42,19,0,7,0,0,6,9,4
993,43,19,0,9,8,6,0,5,2
994,44,19,0,0,10,9,5,4,8
995,45,19,0,4,3,8,4,5,9
996,46,19,0,1,2,9,6,3,0
997,47,19,0,9,7,10,0,7,8
998,48,19,0,0,8,2,7,8,9
999,49,19,0,0,4,5,8,2,0
1000,0,20,0,8,0,3,5,4,3
1001,1,20,0,10,9,5,0,0,2
1002,2,20,0,2,10,0,1,7,0
1003,3,20,0,3,0,3,4,1,2
1004,4,20,0,6,3,1,10,9,5
1005,5,20,0,0,9,10,2,0,4
1006,6,20,0,2,6,1,9,5,4
1007,7,20,0,4,6,6,0,6,9
1008,8,20,0,1,8,6,8,3,0
1009,9,20,0,4,1,8,6,1,6
1010,10,20,0,0,3,1,4,7,10
1011,11,20,0,7,8,5,1,0,5
1012,12,20,0,2,3,8,8,4,0
1013,13,20,0,4,5,8,5,0,4
1014,14,20,0,9,5,0,10,0,8
1015,15,20,0,8,3,6,6,1,4
1016,16,20,0,3,6,3,5,1,8
1017,17,20,0,6,1,1,8,10,1
1018,18,20,0,6,4,4,4,2,3
1019,19,20,0,8,6,6,9,7,3
1020,20,20,0,4,2,6,1,5,3
1021,21,20,0,4,8,9,3,2,10
1022,22,20,0,8,1,5,9,6,10
1023,23,20,0,3,10,6,4,0,8
1024,24,20,0,0,2,10,0,6,2
1025,25,20,0,1,2,7,5,4,3
1026,26,20,0,2,10,2,8,2,10
1027,27,20,0,4,2,3,0,10,2
1028,28,20,0,1,4,3,5,3,7
1029,29,20,0,8,3,1,5,5,9
1030,30,20,0,10,5,7,6,3,7
1031,31,20,0,1,8,3,10,4,5
1032,32,20,0,5,9,0,10,1,2
1033,33,20,0,4,8,5,0,4,8
1034,34,20,0,4,1,8,5,1,2
1035,35,20,0,4,6,2,7,0,7
1036,36,20,0,7,8,10,7,2,6
1037,37,20,0,2,2,2,5,10,2
1038,38,20,0,9,9,4,10,3,0
1039,39,20,0,2,3,9,2,8,4
1040,40,20,0,3,2,10,8,6,9
1041,41,20,0,5,7,10,8,2,8
1042,42,20,0,9,2,6,9,4,9
1043,43,20,0,6,8,4,2,8,3
1044,44,20,0,10,3,0,5,3,10
1045,45,20,0,5,6,8,10,4,10
1046,46,20,0,9,7,2,1,6,0
1047,47,20,0,2,9,0,4,2,9
1048,48,20,0,3,2,6,9,3,7
1049,49,20,0,3,4,8,6,10,2
1050,0,21,0,9,1,1,3,7,5
1051,1,21,0,2,8,1,9,4,0
1052,2,21,0,3,2,6,3,3,4
1053,3,21,0,0,6,10,5,9,10
1054,4,21,0,2,2,3,2,0,4
1055,5,21,0,4,7,5,10,10,9
1056,6,21,0,9,8,10,7,10,5
1057,7,21,0,9,0,7,2,1,9
1058,8,21,0,9,7,5,10,9,10
1059,9,21,0,2,1,0,2,9,1
1060,10,21,0,1,0,3,1,6,4
1061,11,21,0,2,2,5,10,9,8
1062,12,21,0,5,7,6,1,9,1
1063,13,21,0,10,5,2,9,6,3
1064,14,21,0,7,0,5,6,8,8
1065,15,21,0,6,8,7,1,9,10
1066,16,21,0,4,1,7,7,5,1
1067,17,21,0,9,5,4,4,7,10
1068,18,21,0,9,4,6,5,2,0
1069,19,21,0,4,8,1,8,9,4
1070,20,21,0,5,3,0,3,1,5
1071,21,21,0,9,1,5,7,6,9
1072,22,21,0,9,3,6,8,9,5
1073,23,21,0,9,4,0,4,9,8
1074,24,21,0,4,1,2,5,3,8
1075,25,21,0,4,3,5,5,8,2
1076,26,21,0,4,3,9,9,10,4
1077,27,21,0,3,10,10,0,9,6
1078,28,21,0,10,3,3,4,10,0
1079,29,21,0,8,4,10,8,9,10
1080,30,21,0,0,4,3,4,8,7
1081,31,21,0,3,1,0,1,10,9
1082,32,21,0,4,7,1,10,8,9
1083,33,21,0,8,2,2,10,9,0
1084,34,21,0,4,1,3,0,6,2
1085,35,21,0,9,9,4,0,1,8
1086,36,21,0,3,0,7,10,9,10
1087,37,21,0,6,6,9,1,5,3
1088,38,21,0,5,9,10,0,7,4
1089,39,21,0,1,10,7,1,5,8
1090,40,21,0,4,2,10,6,9,1
1091,41,21,0,8,7,4,10,6,0
1092,42,21,0,2,10,9,10,4,4
1093,43,21,0,7,10,10,0,9,10
1094,44,21,0,8,0,0,10,8,8
1095,45,21,0,4,3,1,9,3,9
1096,46,21,0,1,4,6,0,2,1
1097,47,21,0,1,3,10,1,6,7
1098,48,21,0,1,0,5,1,1,2
1099,49,21,0,1,8,5,2,4,7
1100,0,22,0,9,9,4,5,3,10
1101,1,22,0,2,3,1,7,6,10
1102,2,22,0,6,4,1,0,9,3
1103,3,22,0,9,10,2,0,9,10
1104,4,22,0,5,6,2,10,5,10
1105,5,22,0,0,9,8,1,8,5
1106,6,22,0,7,4,7,10,6,1
1107,7,22,0,1,3,10,10,3,1
1108,8,22,0,9,4,6,5,6,2
1109,9,22,0,5,0,4,3,2,1
1110,10,22,0,6,2,3,0,9,7
1111,11,22,0,2,2,0,2,3,9
1112,12,22,0,6,9,10,6,6,9
1113,13,22,0,9,9,0,0,6,1
1114,14,22,0,1,9,7,7,8,6
1115,15,22,0,1,7,1,7,4,3
1116,16,22,0,8,5,5,1,4,9
1117,17,22,0,0,8,9,1,6,10
1118,18,22,0,0,2,9,7,5,4
1119,19,22,0,4,8,3,7,2,0
1120,20,22,0,1,3,5,6,7,3
1121,21,22,0,0,6,2,7,2,3
1122,22,22,0,8,5,5,9,9,1
1123,23,22,0,0,2,1,8,4,5
1124,24,22,0,2,7,4,8,10,2
1125,25,22,0,9,3,3,2,1,5
1126,26,22,0,7,0,10,0,9,6
1127,27,22,0,4,9,6,8,3,0
1128,28,22,0,4,3,5,1,8,0
1129,29,22,0,8,10,0,4,1,5
1130,30,22,0,8,5,2,8,8,10
1131,31,22,0,7,7,9,7,3,2
1132,32,22,0,9,7,6,2,10,6
1133,33,22,0,7,6,3,3,2,8
1134,34,22,0,2,10,10,0,4,8
1135,35,22,0,10,3,9,3,10,10
1136,36,22,0,7,7,4,9,10,10
1137,37,22,0,7,2,0,2,7,7
1138,38,22,0,6,1,3,6,7,1
1139,39,22,0,5,9,1,3,4,2
1140,40,22,0,4,5,0,0,2,4
1141,41,22,0,2,5,9,0,9,3
1142,42,22,0,3,10,5,9,10,5
1143,43,22,0,1,9,8,0,5,8
1144,44,22,0,0,1,9,7,6,1
1145,45,22,0,1,5,5,8,5,0
1146,46,22,0,9,6,1,10,2,0
1147,47,22,0,8,2,8,1,7,6
1148,48,22,0,0,8,3,2,2,1
1149,49,22,0,9,8,8,0,1,4
1150,0,23,0,9,3,5,4,2,10
1151,1,23,0,2,4,9,5,0,8
1152,2,23,0,6,5,6,8,7,4
1153,3,23,0,1,1,9,0,3,8
1154,4,23,0,0,3,1,0,7,7
1155,5,23,0,10,5,4,0,4,6
1156,6,23,0,1,5,3,8,4,2
1157,7,23,0,5,5,2,7,1,5
1158,8,23,0,6,10,7,1,10,3
1159,9,23,0,3,2,4,0,1,8
1160,10,23,0,2,7,9,8,4,8
1161,11,23,0,7,0,4,4,10,4
1162,12,23,0,3,6,6,0,10,0
1163,13,23,0,6,8,1,1,0,10
1164,14,23,0,7,2,3,10,4,4
1165,15,23,0,4,9,6,5,0,3
1166,16,23,0,0,3,8,3,1,10
1167,17,23,0,10,8,9,9,1,6
1168,18,23,0,10,5,5,10,3,1
1169,19,23,0,9,1,9,8,7,2
1170,20,23,0,5,5,8,2,6,7
1171,21,23,0,2,3,2,6,6,2
1172,22,23,0,6,4,4,10,5,4
1173,23,23,0,1,2,0,4,10,1
1174,24,23,0,0,6,8,3,7,7
1175,25,23,0,5,9,1,4,5,7
1176,26,23,0,9,4,0,6,5,8
1177,27,23,0,0,0,10,5,10,3
1178,28,23,0,1,10,6,4,4,9
1179,29,23,0,10,9,3,7,6,8
1180,30,23,0,2,10,0,3,10,8
1181,31,23,0,10,9,9,0,7,7
1182,32,23,0,8,7,8,8,8,7
1183,33,23,0,9,2,2,8,6,3
1184,34,23,0,4,5,8,10,3,5
1185,35,23,0,2,1,10,0,1,6
1186,36,23,0,7,5,8,9,5,3
1187,37,23,0,6,0,6,7,2,0
1188,38,23,0,0,4,4,1,1,7
1189,39,23,0,2,8,3,9,1,8
1190,40,23,0,3,6,4,7,9,10
1191,41,23,0,10,6,1,7,4,10
1192,42,23,0,8,3,8,9,4,1
1193,43,23,0,10,8,10,5,6,6
1194,44,23,0,3,10,6,5,10,2
1195,45,23,0,5,3,6,8,8,1
1196,46,23,0,0,8,7,6,5,3
1197,47,23,0,2,10,8,8,4,10
1198,48,23,0,7,4,3,0,2,2
1199,49,23,0,3,3,5,9,4,2
1200,0,24,0,1,2,7,4,8,7
1201,1,24,0,8,10,4,3,9,8
1202,2,24,0,5,8,3,6,5,4
1203,3,24,0,2,8,7,10,0,5
1204,4,24,0,0,8,10,8,3,2
1205,5,24,0,9,2,9,2,8,1
1206,6,24,0,1,1,1,3,4,9
1207,7,24,0,0,3,3,5,10,5
1208,8,24,0,2,4,8,4,8,7
1209,9,24,0,2,5,8,8,4,4
1210,10,24,0,7,0,10,4,6,7
1211,11,24,0,8,1,4,3,2,4
1212,12,24,0,2,3,3,2,4,4
1213,13,24,0,7,9,9,2,6,6
1214,14,24,0,7,0,2,1,1,0
1215,15,24,0,9,5,9,2,5,9
1216,16,24,0,9,2,4,5,9,3
1217,17,24,0,3,6,9,5,2,3
1218,18,24,0,0,10,10,2,7,3
1219,19,24,0,9,6,10,8,8,7
1220,20,24,0,9,7,2,2,5,3
1221,21,24,0,2,5,0,1,8,0
1222,22,24,0,7,0,4,10,7,2
1223,23,24,0,8,0,10,2,10,10
1224,24,24,0,3,0,7,8,7,9
1225,25,24,0,4,9,1,1,6,5
1226,26,24,0,7,1,9,5,2,6
1227,27,24,0,3,4,0,9,0,10
1228,28,24,0,3,1,6,2,9,8
1229,29,24,0,2,5,7,3,2,0
1230,30,24,0,1,8,5,5,0,2
1231,31,24,0,10,3,9,9,2,6
1232,32,24,0,1,0,0,10,5,7
1233,33,24,0,10,1,6,5,2,9
1234,34,24,0,6,9,1,7,4,0
1235,35,24,0,10,7,7,3,4,7
1236,36,24,0,7,10,10,9,3,6
1237,37,24,0,2,9,0,6,8,8
1238,38,24,0,2,7,5,2,1,7
1239,39,24,0,9,7,8,0,3,3
1240,40,24,0,5,1,7,1,7,7
1241,41,24,0,8,1,8,0,0,7
1242,42,24,0,7,6,10,8,9,8
1243,43,24,0,5,2,4,6,7,0
1244,44,24,0,5,8,0,5,1,10
1245,45,24,0,9,1,3,8,0,8
1246,46,24,0,10,9,3,4,2,0
1247,47,24,0,10,1,9,9,5,2
1248,48,24,0,10,4,6,9,2,5
1249,49,24,0,0,1,8,7,4,5
1250,0,25,0,10,6,5,0,9,2
1251,1,25,0,8,7,0,10,3,6
1252,2,25,0,6,8,2,1,8,8
1253,3,25,0,5,5,8,3,3,7
1254,4,25,0,3,5,8,5,10,10
1255,5,25,0,6,2,7,8,8,6
1256,6,25,0,7,9,9,10,2,5
1257,7,25,0,8,0,3,0,10,4
1258,8,25,0,7,2,5,5,2,6
1259,9,25,0,0,7,6,8,4,2
1260,10,25,0,1,5,0,2,4,0
1261,11,25,0,7,10,8,2,8,3
1262,12,25,0,4,7,5,9,2,5
1263,13,25,0,2,3,1,2,2,3
1264,14,25,0,1,0,1,6,8,8
1265,15,25,0,7,8,9,6,4,2
1266,16,25,0,4,8,4,8,8,0
1267,17,25,0,1,9,8,9,8,2
1268,18,25,0,9,0,5,3,4,0
1269,19,25,0,8,4,9,1,9,10
1270,20,25,0,3,2,5,6,8,3
1271,21,25,0,5,8,1,7,7,1
1272,22,25,0,8,1,0,0,5,9
1273,23,25,0,9,4,9,7,3,7
1274,24,25,0,6,4,9,5,5,1
1275,25,25,0,10,5,9,10,3,0
1276,26,25,0,8,4,0,1,4,3
1277,27,25,0,4,10,5,1,6,6
1278,28,25,0,6,6,7,4,5,7
1279,29,25,0,9,10,5,8,10,6
1280,30,25,0,8,4,7,9,9,3
1281,31,25,0,8,9,1,10,3,2
1282,32,25,0,1,8,8,6,2,7
1283,33,25,0,6,7,3,7,0,0
1284,34,25,0,0,4,1,9,2,2
1285,35,25,0,3,3,10,8,5,1
1286,36,25,0,3,6,9,3,8,9
1287,37,25,0,10,10,8,6,3,3
1288,38,25,0,7,10,3,5,7,9
1289,39,25,0,7,4,5,9,4,0
1290,40,25,0,9,4,0,2,5,8
1291,41,25,0,10,0,8,6,8,4
1292,42,25,0,10,4,6,7,7,6
1293,43,25,0,6,2,2,5,0,0
1294,44,25,0,4,7,6,0,1,9
1295,45,25,0,4,7,6,10,0,8
1296,46,25,0,0,3,4,2,1,0
1297,47,25,0,7,9,9,2,2,8
1298,48,25,0,2,6,4,10,9,5
1299,49,25,0,0,4,0,10,4,4
1300,0,26,0,7,8,10,8,0,9
1301,1,26,0,10,4,4,0,5,3
1302,2,26,0,10,8,5,5,4,9
1303,3,26,0,0,9,10,10,8,3
1304,4,26,0,9,3,2,5,6,8
1305,5,26,0,6,8,2,6,7,1
1306,6,26,0,9,5,4,10,6,1
1307,7,26,0,1,2,6,5,6,5
1308,8,26,0,8,3,8,5,5,4
1309,9,26,0,3,8,3,3,4,3
1310,10,26,0,6,3,7,0,7,8
1311,11,26,0,8,10,7,9,4,10
1312,12,26,0,7,7,2,8,5,0
1313,13,26,0,3,6,4,0,7,9
1314,14,26,0,4,0,3,5,9,5
1315,15,26,0,7,1,5,2,1,1
1316,16,26,0,5,7,8,0,7,5
1317,17,26,0,9,6,10,4,10,9
1318,18,26,0,8,8,5,6,8,8
1319,19,26,0,5,6,10,9,9,3
1320,20,26,0,7,6,3,5,9,7
1321,21,26,0,3,1,3,10,3,0
1322,22,26,0,2,6,1,10,5,1
1323,23,26,0,5,6,9,2,6,0
1324,24,26,0,9,6,10,0,8,3
1325,25,26,0,3,3,2,2,8,6
1326,26,26,0,6,10,6,1,7,2
1327,27,26,0,9,6,2,6,6,2
1328,28,26,0,2,7,6,0,2,6
1329,29,26,0,4,3,7,6,6,1
1330,30,26,0,10,3,8,4,2,1
1331,31,26,0,1,6,1,2,0,0
1332,32,26,0,8,9,10,9,5,0
1333,33,26,0,6,5,9,5,6,0
1334,34,26,0,8,2,0,8,1,4
1335,35,26,0,9,5,9,1,1,10
1336,36,26,0,2,3,0,4,1,3
1337,37,26,0,10,5,6,3,10,2
1338,38,26,0,4,1,5,5,7,9
1339,39,26,0,3,0,6,8,7,4
1340,40,26,0,6,6,10,7,3,9
1341,41,26,0,6,6,6,9,3,4
1342,42,26,0,6,6,3,4,5,6
1343,43,26,0,3,2,10,9,7,3
1344,44,26,0,1,1,10,0,3,5
1345,45,26,0,1,3,1,7,0,7
1346,46,26,0,7,6,8,1,5,8
1347,47,26,0,4,6,7,1,8,8
1348,48,26,0,0,5,8,0,3,0
1349,49,26,0,2,4,8,10,8,6
1350,0,27,0,2,10,7,9,2,9
1351,1,27,0,2,9,9,9,6,3
1352,2,27,0,1,1,1,2,0,8
1353,3,27,0,4,10,6,9,9,10
1354,4,27,0,1,6,1,7,1,2
1355,5,27,0,3,6,10,0,7,3
1356,6,27,0,4,3,0,10,7,9
1357,7,27,0,3,8,8,2,8,2
1358,8,27,0,0,6,7,0,8,0
1359,9,27,0,8,2,5,8,4,9
1360,10,27,0,8,5,4,8,0,3
1361,11,27,0,8,3,9,2,8,0
1362,12,27,0,5,3,10,3,7,2
1363,13,27,0,6,6,2,4,0,2
1364,14,27,0,1,2,10,9,7,3
1365,15,27,0,1,6,8,8,10,8
1366,16,27,0,7,8,7,7,5,2
1367,17,27,0,3,0,3,4,9,2
1368,18,27,0,10,9,9,9,6,3
1369,19,27,0,0,5,7,7,2,0
1370,20,27,0,7,10,9,10,7,0
1371,21,27,0,10,8,1,2,0,8
1372,22,27,0,1,0,6,1,3,3
1373,23,27,0,0,8,2,10,7,9
1374,24,27,0,7,4,8,1,2,0
